file,sample,iteration,method,KT,KT_gen,s_qualityGT,s_qualityRel,s_qualityAbs,jaccard,num_node,num_edges,node_coverage,topology
barabasi_albert_N10_E9,8,8,rmc,0.9444444444444444,-0.5,3.0,0.0,0.0,0.0,10,9,0.9,barabasi_albert
barabasi_albert_N10_E9,8,8,random,0.9444444444444444,1.0,3.0,4.0,4.0,0.75,10,9,0.9,barabasi_albert
barabasi_albert_N10_E9,8,8,spectral,0.9444444444444444,-0.5,3.0,0.0,0.0,0.0,10,9,0.9,barabasi_albert
barabasi_albert_N10_E9,9,9,degree,1.0,1.0,3.0,3.0,3.0,1.0,10,9,1.0,barabasi_albert
barabasi_albert_N10_E9,9,9,closeness,1.0,1.0,3.0,3.0,3.0,1.0,10,9,1.0,barabasi_albert
barabasi_albert_N10_E9,9,9,betweeness,1.0,1.0,3.0,3.0,3.0,1.0,10,9,1.0,barabasi_albert
barabasi_albert_N10_E9,9,9,rmc,1.0,1.0,3.0,3.0,3.0,1.0,10,9,1.0,barabasi_albert
barabasi_albert_N10_E9,9,9,random,1.0,1.0,3.0,3.0,3.0,1.0,10,9,1.0,barabasi_albert
barabasi_albert_N10_E9,9,9,spectral,1.0,1.0,3.0,3.0,3.0,1.0,10,9,1.0,barabasi_albert
barabasi_albert_N150_E1001,101,1,degree,0.1947194719471947,0.0538880752738308,0.0029583187695144,12.857142857142858,0.018697042652435,0.0340618264869097,150,1001,0.68,barabasi_albert
barabasi_albert_N150_E1001,101,1,closeness,0.5561076604554865,0.2855684689203572,0.0029583187695144,1.027777777777778,0.0502645502645502,0.0090488215488215,150,1001,0.4666666666666667,barabasi_albert
barabasi_albert_N150_E1001,101,1,betweeness,0.2952380952380952,0.4426290461602832,0.0029583187695144,0.8916666666666668,0.0100163725163725,0.0323521159305473,150,1001,0.5666666666666667,barabasi_albert
barabasi_albert_N150_E1001,101,1,rmc,0.649009009009009,0.3917196845172612,0.0029583187695144,1.0666666666666669,0.0508944318468127,0.0169922669922669,150,1001,0.5,barabasi_albert
barabasi_albert_N150_E1001,101,1,random,0.4715589205979421,0.72041910692032,0.0029583187695144,0.4618055555555556,0.0062109551407496,0.0330026455026455,150,1001,0.68,barabasi_albert
barabasi_albert_N150_E1001,101,1,spectral,0.4854054054054054,-0.2003198720511794,0.0029583187695144,0.2,0.0092203548085901,0.0106995884773662,150,1001,0.5,barabasi_albert
barabasi_albert_N150_E1001,201,2,degree,0.2757966237139146,0.2234280981288771,0.0029583187695144,2.777777777777778,0.009082452559015,0.0515855269983236,150,1001,0.9466666666666668,barabasi_albert
barabasi_albert_N150_E1001,201,2,closeness,0.5082828282828283,0.4081118197395538,0.0029583187695144,0.0436909581646423,0.0053553267226036,0.0410914702581369,150,1001,0.6666666666666666,barabasi_albert
barabasi_albert_N150_E1001,201,2,betweeness,0.1221288515406162,0.1923111929005144,0.0029583187695144,0.5583333333333333,0.0142168123041617,0.0497233345503785,150,1001,0.8,barabasi_albert
barabasi_albert_N150_E1001,201,2,rmc,0.5393939393939395,0.5695655603157719,0.0029583187695144,0.0638736263736263,0.0067976274371623,0.0353755812089145,150,1001,0.6666666666666666,barabasi_albert
barabasi_albert_N150_E1001,201,2,random,0.122875816993464,0.1031685589197234,0.0029583187695144,0.2226666666666666,0.0030259329790579,0.0741993512418349,150,1001,0.9066666666666666,barabasi_albert
barabasi_albert_N150_E1001,201,2,spectral,0.353972153972154,-0.0363338262876024,0.0029583187695144,0.0553363567649282,0.0034671357495018,0.0509736919459141,150,1001,0.74,barabasi_albert
barabasi_albert_N150_E1001,301,3,degree,0.3594630872483221,0.5398006979991562,0.0029583187695144,0.417361111111111,0.0067793087895427,0.0693597723533597,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,301,3,closeness,0.5081232492997199,0.1260670183040289,0.0029583187695144,0.0222105508870214,0.0032174581023265,0.0759503099780877,150,1001,0.8,barabasi_albert
barabasi_albert_N150_E1001,301,3,betweeness,0.1687144141444411,0.3589729519775715,0.0029583187695144,0.1600007819219641,0.0062872588894675,0.0746822960129632,150,1001,0.9466666666666668,barabasi_albert
barabasi_albert_N150_E1001,301,3,rmc,0.475138870071806,0.5939285779099037,0.0029583187695144,0.0191629194050501,0.002332250162403,0.0805522152744375,150,1001,0.8133333333333334,barabasi_albert
barabasi_albert_N150_E1001,301,3,random,0.2537569772434521,0.3251646140167502,0.0029583187695144,0.0411232718894009,0.0023616683286565,0.113690630357297,150,1001,0.9133333333333332,barabasi_albert
barabasi_albert_N150_E1001,301,3,spectral,0.240373661426293,0.0372558518476257,0.0029583187695144,0.0357303503787878,0.0031297414799253,0.0988444040527373,150,1001,0.8866666666666667,barabasi_albert
barabasi_albert_N150_E1001,401,4,degree,0.545413870246085,0.411963325132295,0.0029583187695144,0.1585743801652892,0.0049316793023086,0.1261098789400676,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,401,4,closeness,0.6235470566179226,0.09803083824042,0.0029583187695144,0.0084431866931866,0.0025286498808666,0.1255731922398589,150,1001,0.8466666666666667,barabasi_albert
barabasi_albert_N150_E1001,401,4,betweeness,0.3455199280791129,0.4410182129509959,0.0029583187695144,0.0339461829176114,0.0029405284997619,0.1080746192497024,150,1001,0.9466666666666668,barabasi_albert
barabasi_albert_N150_E1001,401,4,rmc,0.2752880921895006,-0.4184131210987206,0.0029583187695144,0.0203232332861962,0.0021935334492779,0.1158376712201531,150,1001,0.9533333333333334,barabasi_albert
barabasi_albert_N150_E1001,401,4,random,0.5447650940608686,0.3389717370691387,0.0029583187695144,0.0627146464646464,0.0043932860096491,0.1307230063001597,150,1001,0.9533333333333334,barabasi_albert
barabasi_albert_N150_E1001,401,4,spectral,0.3195542046605876,-0.0504692834377508,0.0029583187695144,0.0240011950726236,0.0026508337794745,0.1225975049284228,150,1001,0.94,barabasi_albert
barabasi_albert_N150_E1001,501,5,degree,0.5602684563758389,0.3946808375394015,0.0029583187695144,0.0670402109426499,0.0052861324948703,0.1435991171573931,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,501,5,closeness,0.7047163362952836,0.2720188466942539,0.0029583187695144,0.0051592345715812,0.0020487300746064,0.2087844896872674,150,1001,0.8866666666666667,barabasi_albert
barabasi_albert_N150_E1001,501,5,betweeness,0.4324243332334431,0.35925515930494,0.0029583187695144,0.0205785958107939,0.0041993044325885,0.1484170013458387,150,1001,0.9466666666666668,barabasi_albert
barabasi_albert_N150_E1001,501,5,rmc,0.4352408155225056,0.199740753075534,0.0029583187695144,0.0126975807793417,0.0022291689666858,0.1592463764494295,150,1001,0.9533333333333334,barabasi_albert
barabasi_albert_N150_E1001,501,5,random,0.3781148429035752,0.2177908839522447,0.0029583187695144,0.0136439635563467,0.0024081291525878,0.1427361692495071,150,1001,0.9533333333333334,barabasi_albert
barabasi_albert_N150_E1001,501,5,spectral,0.5209726443768996,0.3332017914790992,0.0029583187695144,0.008323647613265,0.0021905798071579,0.1613979611528631,150,1001,0.94,barabasi_albert
barabasi_albert_N150_E1001,601,6,degree,0.6495749440715882,0.5842767350156238,0.0029583187695144,0.0391842185592185,0.0036612742738641,0.2031623630334074,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,601,6,closeness,0.7228424216401889,0.3688633304020499,0.0029583187695144,0.0053713733985842,0.0024063362398696,0.2161851846936388,150,1001,0.9133333333333332,barabasi_albert
barabasi_albert_N150_E1001,601,6,betweeness,0.5628808310858056,0.5492837156471769,0.0029583187695144,0.0104418199901205,0.0030275363027261,0.1787937853222182,150,1001,0.9466666666666668,barabasi_albert
barabasi_albert_N150_E1001,601,6,rmc,0.5740093240093239,0.2089260688481074,0.0029583187695144,0.0103816825875649,0.0024580621432293,0.1990440055685533,150,1001,0.96,barabasi_albert
barabasi_albert_N150_E1001,601,6,random,0.6223776223776224,0.6755483293383776,0.0029583187695144,0.0071567315882316,0.0022028653370203,0.192878266155064,150,1001,0.96,barabasi_albert
barabasi_albert_N150_E1001,601,6,spectral,0.6314389835516595,0.3754249353010218,0.0029583187695144,0.0065762968985699,0.0021011963751784,0.2101601529503258,150,1001,0.9533333333333334,barabasi_albert
barabasi_albert_N150_E1001,701,7,degree,0.6817897091722595,0.6087442240731022,0.0029583187695144,0.0180385118538308,0.0038932139598462,0.2248277223734154,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,701,7,closeness,0.7602836879432623,0.3526310369000039,0.0029583187695144,0.004247818601198,0.0023061573102678,0.2872707090980511,150,1001,0.94,barabasi_albert
barabasi_albert_N150_E1001,701,7,betweeness,0.7041254619918089,0.7659361766329175,0.0029583187695144,0.005947259998093,0.0024556957311877,0.2584415093796645,150,1001,0.9466666666666668,barabasi_albert
barabasi_albert_N150_E1001,701,7,rmc,0.6724137931034482,0.2837987832465784,0.0029583187695144,0.0050693919319119,0.0020559015554545,0.2793692297083034,150,1001,0.9666666666666668,barabasi_albert
barabasi_albert_N150_E1001,701,7,random,0.709013209013209,0.5083486271970298,0.0029583187695144,0.0049452260972728,0.002222599185725,0.2736524648665212,150,1001,0.96,barabasi_albert
barabasi_albert_N150_E1001,701,7,spectral,0.6089485458612974,0.4665412956404389,0.0029583187695144,0.0048650779254227,0.0020409634776317,0.2505688292126424,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,801,8,degree,0.7095302013422818,0.6394708064085908,0.0029583187695144,0.0100683094407709,0.0034769312945289,0.3170300797037033,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,801,8,closeness,0.8034188034188033,0.7927446035625617,0.0029583187695144,0.0041304125017354,0.0025728421065056,0.3936608455047152,150,1001,0.96,barabasi_albert
barabasi_albert_N150_E1001,801,8,betweeness,0.823303457106274,0.8398388023841828,0.0029583187695144,0.0048266416022125,0.0028164688358783,0.4047517892568145,150,1001,0.9533333333333334,barabasi_albert
barabasi_albert_N150_E1001,801,8,rmc,0.7674028515515796,0.4825235129538135,0.0029583187695144,0.0040731925917614,0.0023890683887904,0.3915076651210438,150,1001,0.98,barabasi_albert
barabasi_albert_N150_E1001,801,8,random,0.7301118568232662,0.6332537114753066,0.0029583187695144,0.0037905585305414,0.0023913131066293,0.3567407950869137,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,801,8,spectral,0.7358389261744965,0.5932100226683361,0.0029583187695144,0.0040343486469715,0.0023868821108418,0.3257160430255168,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,901,9,degree,0.7621476510067113,0.7156782165014746,0.0029583187695144,0.0058158846359449,0.0037166455118335,0.3879642034062324,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,901,9,closeness,0.8635728263908303,0.8708941279229847,0.0029583187695144,0.0040595511380811,0.0031306644820585,0.5114692966348449,150,1001,0.98,barabasi_albert
barabasi_albert_N150_E1001,901,9,betweeness,0.8583543006243594,0.7289315977806944,0.0029583187695144,0.0035846881625164,0.0028745127880899,0.5303182468773657,150,1001,0.98,barabasi_albert
barabasi_albert_N150_E1001,901,9,rmc,0.8630262915977203,0.8156089085143845,0.0029583187695144,0.0032102320790906,0.0024483104109232,0.4596266466133615,150,1001,0.9866666666666668,barabasi_albert
barabasi_albert_N150_E1001,901,9,random,0.8208501118568231,0.8494275716753369,0.0029583187695144,0.0035670074113023,0.002664357549219,0.4506964802900737,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,901,9,spectral,0.8365995525727068,0.7961153840403067,0.0029583187695144,0.0034216855903848,0.0027116180993526,0.4531129284118788,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,1001,10,degree,1.0,1.0,0.0029583187695144,0.0029583187695144,0.0029583187695144,1.0,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,1001,10,closeness,1.0,1.0,0.0029583187695144,0.0029583187695144,0.0029583187695144,1.0,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,1001,10,betweeness,1.0,1.0,0.0029583187695144,0.0029583187695144,0.0029583187695144,1.0,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,1001,10,rmc,1.0,1.0,0.0029583187695144,0.0029583187695144,0.0029583187695144,1.0,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,1001,10,random,1.0,1.0,0.0029583187695144,0.0029583187695144,0.0029583187695144,1.0,150,1001,1.0,barabasi_albert
barabasi_albert_N150_E1001,1001,10,spectral,1.0,1.0,0.0029583187695144,0.0029583187695144,0.0029583187695144,1.0,150,1001,1.0,barabasi_albert
barabasi_albert_N50_E96,10,1,degree,-0.0545454545454545,-0.288888888888889,0.3292181069958848,10.0,0.0510204081632653,0.0793650793650793,50,96,0.22,barabasi_albert
barabasi_albert_N50_E96,10,1,closeness,0.5757575757575757,1.0,0.3292181069958848,5.0,1.25,0.074074074074074,50,96,0.24,barabasi_albert
barabasi_albert_N50_E96,10,1,betweeness,0.8181818181818182,0.3507246376811594,0.3292181069958848,5.0,0.8333333333333334,0.119047619047619,50,96,0.22,barabasi_albert
barabasi_albert_N50_E96,10,1,rmc,0.7454545454545454,0.4000000000000001,0.3292181069958848,5.0,0.5555555555555556,0.1111111111111111,50,96,0.22,barabasi_albert
barabasi_albert_N50_E96,10,1,random,0.0909090909090909,0.1666666666666666,0.3292181069958848,9.0,0.5625,0.1111111111111111,50,96,0.22,barabasi_albert
barabasi_albert_N50_E96,10,1,spectral,0.4666666666666666,0.0,0.3292181069958848,3.0,0.75,0.0444444444444444,50,96,0.2,barabasi_albert
barabasi_albert_N50_E96,20,2,degree,0.0571428571428571,-0.289766031332003,0.3292181069958848,10.0,0.0735294117647058,0.1851851851851851,50,96,0.42,barabasi_albert
barabasi_albert_N50_E96,20,2,closeness,0.7124183006535948,0.5065789473684211,0.3292181069958848,0.8333333333333334,0.2569444444444445,0.1777777777777777,50,96,0.36,barabasi_albert
barabasi_albert_N50_E96,20,2,betweeness,0.5619047619047619,0.657967324421812,0.3292181069958848,5.666666666666667,0.5222222222222223,0.2079365079365079,50,96,0.42,barabasi_albert
barabasi_albert_N50_E96,20,2,rmc,0.7922077922077922,0.822946175637394,0.3292181069958848,1.375,0.3958333333333333,0.1666666666666666,50,96,0.44,barabasi_albert
barabasi_albert_N50_E96,20,2,random,0.0571428571428571,-0.289766031332003,0.3292181069958848,10.0,0.0735294117647058,0.1851851851851851,50,96,0.42,barabasi_albert
barabasi_albert_N50_E96,20,2,spectral,0.5052631578947369,0.3402061855670103,0.3292181069958848,4.666666666666667,0.1481481481481481,0.1333333333333333,50,96,0.4,barabasi_albert
barabasi_albert_N50_E96,29,3,degree,0.3241379310344828,0.0335129699750184,0.3292181069958848,6.5,0.0657894736842105,0.2296296296296296,50,96,0.6,barabasi_albert
barabasi_albert_N50_E96,29,3,closeness,0.7195767195767195,0.7661016949152543,0.3292181069958848,1.8125,0.3194444444444445,0.2037037037037037,50,96,0.56,barabasi_albert
barabasi_albert_N50_E96,29,3,betweeness,0.7287356321839081,0.9573333333333334,0.3292181069958848,2.0,0.2064814814814814,0.2357142857142857,50,96,0.6,barabasi_albert
barabasi_albert_N50_E96,29,3,rmc,0.6084656084656085,0.2422210300429184,0.3292181069958848,1.75,0.2619047619047619,0.2592592592592593,50,96,0.56,barabasi_albert
barabasi_albert_N50_E96,29,3,random,0.4712643678160919,0.3170221965984433,0.3292181069958848,5.5,0.3125,0.2592592592592593,50,96,0.6,barabasi_albert
barabasi_albert_N50_E96,29,3,spectral,0.6551724137931033,0.3013333333333333,0.3292181069958848,4.0,0.25,0.2301587301587301,50,96,0.58,barabasi_albert
barabasi_albert_N50_E96,39,4,degree,0.6205128205128205,0.4438256012802208,0.3292181069958848,7.0,0.25,0.2525252525252525,50,96,0.8,barabasi_albert
barabasi_albert_N50_E96,39,4,closeness,0.7076648841354726,0.7117472852912142,0.3292181069958848,1.9,0.3555555555555556,0.2592592592592593,50,96,0.68,barabasi_albert
barabasi_albert_N50_E96,39,4,betweeness,0.8528528528528528,0.8079359786595531,0.3292181069958848,1.8571428571428568,0.2529761904761905,0.2794612794612794,50,96,0.74,barabasi_albert
barabasi_albert_N50_E96,39,4,rmc,0.7121212121212122,0.3823732691436878,0.3292181069958848,2.8125,0.4861111111111111,0.3425925925925926,50,96,0.66,barabasi_albert
barabasi_albert_N50_E96,39,4,random,0.7428571428571429,0.4468358496627048,0.3292181069958848,1.1666666666666667,0.4444444444444445,0.2222222222222222,50,96,0.72,barabasi_albert
barabasi_albert_N50_E96,39,4,spectral,0.7894736842105263,0.985443959243086,0.3292181069958848,1.9166666666666667,0.4,0.1746031746031746,50,96,0.78,barabasi_albert
barabasi_albert_N50_E96,48,5,degree,0.792517006802721,0.6740442655935613,0.3292181069958848,6.4,0.3,0.3566778900112234,50,96,0.98,barabasi_albert
barabasi_albert_N50_E96,48,5,closeness,0.6869095816464238,0.7155382367267413,0.3292181069958848,1.3,0.2625,0.3037037037037037,50,96,0.78,barabasi_albert
barabasi_albert_N50_E96,48,5,betweeness,0.748780487804878,0.4246784760980345,0.3292181069958848,2.5416666666666665,0.3928571428571428,0.3592592592592593,50,96,0.82,barabasi_albert
barabasi_albert_N50_E96,48,5,rmc,0.5951417004048583,0.3796864183436768,0.3292181069958848,1.9583333333333333,0.5625,0.3333333333333333,50,96,0.78,barabasi_albert
barabasi_albert_N50_E96,48,5,random,0.8067375886524824,0.9928660602817906,0.3292181069958848,0.8392857142857143,0.1158163265306122,0.2506172839506173,50,96,0.96,barabasi_albert
barabasi_albert_N50_E96,48,5,spectral,0.7468060394889663,0.4005167958656331,0.3292181069958848,0.625,0.1635802469135802,0.2222222222222222,50,96,0.84,barabasi_albert
barabasi_albert_N50_E96,58,6,degree,0.6457142857142858,0.6326688137127039,0.3292181069958848,3.1666666666666665,0.2074074074074074,0.4059483726150393,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,58,6,closeness,0.7816492450638792,0.6656174000825954,0.3292181069958848,1.4444444444444444,0.4583333333333333,0.4648148148148148,50,96,0.84,barabasi_albert
barabasi_albert_N50_E96,58,6,betweeness,0.70267131242741,0.4599167100468506,0.3292181069958848,2.333333333333333,0.4583333333333333,0.3973063973063973,50,96,0.84,barabasi_albert
barabasi_albert_N50_E96,58,6,rmc,0.667828106852497,0.5900933431221252,0.3292181069958848,1.4761904761904765,0.3775510204081632,0.4740740740740741,50,96,0.84,barabasi_albert
barabasi_albert_N50_E96,58,6,random,0.6394557823129251,0.3450434313668843,0.3292181069958848,0.7,0.2688888888888889,0.2790123456790123,50,96,0.98,barabasi_albert
barabasi_albert_N50_E96,58,6,spectral,0.6869565217391306,0.4457767119637623,0.3292181069958848,0.5166666666666667,0.2291666666666666,0.428395061728395,50,96,0.92,barabasi_albert
barabasi_albert_N50_E96,68,7,degree,0.5559183673469388,0.4140117082078814,0.3292181069958848,0.8857142857142858,0.2666666666666667,0.3744268077601411,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,68,7,closeness,0.7898989898989899,0.6906472500186257,0.3292181069958848,0.7760416666666667,0.3035714285714285,0.4787878787878788,50,96,0.9,barabasi_albert
barabasi_albert_N50_E96,68,7,betweeness,0.8060606060606059,0.6472801334238528,0.3292181069958848,0.6375,0.2760416666666666,0.5287878787878788,50,96,0.9,barabasi_albert
barabasi_albert_N50_E96,68,7,rmc,0.7838383838383838,0.7631875412374788,0.3292181069958848,1.0925925925925926,0.3042328042328042,0.5843434343434343,50,96,0.9,barabasi_albert
barabasi_albert_N50_E96,68,7,random,0.8222222222222221,0.9109485224820294,0.3292181069958848,0.7361111111111112,0.2962962962962963,0.562121212121212,50,96,0.9,barabasi_albert
barabasi_albert_N50_E96,68,7,spectral,0.7431972789115645,0.7612232415902139,0.3292181069958848,0.4523809523809524,0.2275132275132275,0.4728395061728395,50,96,0.98,barabasi_albert
barabasi_albert_N50_E96,77,8,degree,0.6963265306122448,0.4566053065124012,0.3292181069958848,0.7703703703703705,0.1828703703703703,0.4717813051146384,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,77,8,closeness,0.8563829787234043,0.9114453812094376,0.3292181069958848,0.4638888888888888,0.2277777777777777,0.6660493827160494,50,96,0.96,barabasi_albert
barabasi_albert_N50_E96,77,8,betweeness,0.8404255319148938,0.9121535027286566,0.3292181069958848,0.475,0.2351851851851851,0.691358024691358,50,96,0.96,barabasi_albert
barabasi_albert_N50_E96,77,8,rmc,0.8095238095238094,0.9108527605114364,0.3292181069958848,0.4629629629629629,0.2181069958847736,0.5767676767676768,50,96,0.98,barabasi_albert
barabasi_albert_N50_E96,77,8,random,0.812925170068027,0.8006362191270225,0.3292181069958848,0.6,0.2800925925925925,0.6111111111111112,50,96,0.98,barabasi_albert
barabasi_albert_N50_E96,77,8,spectral,0.8214285714285713,0.902356584847224,0.3292181069958848,0.4071428571428571,0.2183333333333333,0.6870370370370371,50,96,0.98,barabasi_albert
barabasi_albert_N50_E96,87,9,degree,0.8677551020408163,0.7478156380122354,0.3292181069958848,0.9238095238095236,0.4863945578231292,0.6438271604938272,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,87,9,closeness,0.8987755102040816,0.9787789867502832,0.3292181069958848,0.2759259259259259,0.2045454545454545,0.7569444444444444,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,87,9,betweeness,0.8987755102040816,0.9787789867502832,0.3292181069958848,0.2759259259259259,0.2045454545454545,0.7569444444444444,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,87,9,rmc,0.8987755102040816,0.9787789867502832,0.3292181069958848,0.2759259259259259,0.2045454545454545,0.7569444444444444,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,87,9,random,0.8024489795918367,0.8333232839433365,0.3292181069958848,0.787037037037037,0.562962962962963,0.767989417989418,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,87,9,spectral,0.8628571428571429,0.9630978720532188,0.3292181069958848,0.5083333333333333,0.30625,0.78994708994709,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,96,10,degree,1.0,1.0,0.3292181069958848,0.3292181069958848,0.3292181069958848,1.0,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,96,10,closeness,1.0,1.0,0.3292181069958848,0.3292181069958848,0.3292181069958848,1.0,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,96,10,betweeness,1.0,1.0,0.3292181069958848,0.3292181069958848,0.3292181069958848,1.0,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,96,10,rmc,1.0,1.0,0.3292181069958848,0.3292181069958848,0.3292181069958848,1.0,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,96,10,random,1.0,1.0,0.3292181069958848,0.3292181069958848,0.3292181069958848,1.0,50,96,1.0,barabasi_albert
barabasi_albert_N50_E96,96,10,spectral,1.0,1.0,0.3292181069958848,0.3292181069958848,0.3292181069958848,1.0,50,96,1.0,barabasi_albert
